"TestSubject" "ActivityName" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
25 "WALKING_DOWNSTAIRS" 0.277302547396552 -0.0208245653208621 -0.116008168137931 -0.200052143918966 -0.193811610758621 -0.133581923241379 0.888393255344828 -0.225855085172414 -0.288931262931034 -0.96381954862069 -0.964790816206897 -0.924712144482759 0.0842620229637931 -0.003347272 0.00224169267068966 -0.32312405412069 -0.353304853448276 -0.42756186557069 0.00654626431137931 -0.0867551472672414 0.0495919708258621 -0.551064873103448 -0.62621433637931 -0.395142665655172 -0.102804483746724 -0.0452187541465517 -0.0356474569362069 -0.673653650517241 -0.693359375 -0.583384652931034 -0.113477403472241 -0.231239022706897 -0.113477403472241 -0.231239022706897 -0.324356402189655 -0.299840860308621 -0.396065075 -0.531142148448276 -0.67062464637931 -0.690811504310345 -0.248157164053448 -0.22918579612069 -0.219502777784483 -0.183288611747931 -0.228424583146552 -0.158376375039655 -0.394994606310345 -0.0764687955396552 -0.0212833080201724 -0.364104882413793 -0.390295343793103 -0.390330671896552 -0.340893233103448 -0.356554769482759 -0.463069525965517 -0.365996045344828 -0.465543774637931 -0.405133832896552 -0.538412195689655 -0.599744616034483 -0.415517179655172 -0.560992796034483 -0.647122527586207 -0.447435156103448 -0.278906448206897 -0.00846287481034483 -0.237815372651724 -0.213987399793103 -0.362413211793103 0.0594870554965517 -0.284131188 -0.326348401068966 0.0566110286206897 -0.593803419655172 -0.573914097034483 0.0217060605344828 -0.690654932413793 -0.713380583103448 0.0652173843189655
25 "WALKING_UPSTAIRS" 0.281843417076923 -0.0161960407701538 -0.108345786876923 -0.437808313892308 -0.321054127492308 -0.578035712 0.639043831384615 0.108770569076923 0.175537464461538 -0.971524529384615 -0.962486434 -0.958023723692308 0.0634725788153846 0.0179121808507692 -0.00255683870323077 -0.509185185667692 -0.437240094153846 -0.758968629076923 -0.0845812440076923 -0.0417304990107692 0.0742013797384615 -0.656613645738462 -0.646392095538462 -0.550331482307692 -0.0871921601538461 -0.0493266299984615 -0.0374043631738462 -0.682340844153846 -0.800601116769231 -0.668670078153846 -0.385687784769231 -0.486791862490769 -0.385687784769231 -0.486791862490769 -0.532113418492308 -0.520318758769231 -0.525688267246154 -0.614592833595385 -0.733776261384615 -0.809165360307692 -0.4628305972 -0.353408290246154 -0.642893566769231 -0.429798273507692 -0.347457297692308 -0.577671170769231 -0.275977762615385 0.0740432500738462 0.079570837252 -0.527162797210769 -0.470760803796923 -0.729659796461538 -0.535133937846154 -0.438815527307692 -0.787655867384615 -0.163663399046154 -0.278154424061538 -0.0943991181323077 -0.604013627692308 -0.688479347538462 -0.530576370769231 -0.675651542661538 -0.625722331230769 -0.598407506461539 -0.119831295443077 -0.172765103523077 -0.0736442378849231 -0.460583815153846 -0.582359381964615 0.174828486734508 -0.504441051412308 -0.544651870384615 0.165930468590308 -0.677514441692308 -0.641833187230769 -0.0292240149729231 -0.802540567230769 -0.831874897538462 0.189230348027692
26 "LAYING" 0.269322401651316 -0.0101100002894737 -0.0995495488592105 -0.979363826184211 -0.930906452631579 -0.953896227763158 0.402868213815789 0.266738180434211 0.421547146842105 -0.977035550394737 -0.963842683157895 -0.964092658026316 0.0764729955802632 0.0113197997763158 -0.00453291073789474 -0.984788422763158 -0.974183299473684 -0.985824784342105 -0.0295097912592105 -0.0753576004736842 0.0838997376710526 -0.9785790125 -0.970573091447368 -0.960618999868421 -0.100313536828947 -0.0402991517807895 -0.0535879937276316 -0.988450804736842 -0.987518795 -0.985849604736842 -0.955484786578947 -0.942373675263158 -0.955484786578947 -0.942373675263158 -0.983768835 -0.980777036973684 -0.955853372763158 -0.956657654342105 -0.990017268421053 -0.985392236578947 -0.980532614078947 -0.947731740394737 -0.967025095 -0.979001705263158 -0.927155468684211 -0.950332824868421 -0.196596430492105 -0.00860376890394737 0.0870900023947368 -0.98486012368421 -0.974634055921053 -0.983245975131579 -0.986127592763158 -0.975565568552632 -0.987052615921053 0.0505577432934211 -0.148677348662105 -0.0118477776946316 -0.977623408289474 -0.975355386447368 -0.964236042894737 -0.979057493289474 -0.968336382894737 -0.963132352105263 -0.131176353586842 -0.279074488105263 -0.0198320111105263 -0.956960806447368 -0.943982319736842 0.0486373235934211 -0.981126468026316 -0.979228747105263 0.255893899523684 -0.969111506052632 -0.956462611447368 -0.158395230734211 -0.986680099342105 -0.984496590131579 0.130774207302632
26 "SITTING" 0.278126603974359 -0.0156825156325641 -0.108139088948718 -0.937555700897436 -0.910460193076923 -0.910890706730769 0.275725453717949 0.361030311461538 0.461469712974359 -0.964307962435897 -0.979930487820513 -0.955883429230769 0.0832548112269231 0.0138616599383333 -0.00275321183692308 -0.946229452508462 -0.93166403575641 -0.958056046410256 -0.0285819729705128 -0.0821299986564103 0.0831577975769231 -0.951413393974359 -0.927178554230769 -0.948572465 -0.0994540097769231 -0.0365551458102564 -0.0506902100653846 -0.953740407307692 -0.957421294871795 -0.964075922692308 -0.918304772923077 -0.92166046051282 -0.918304772923077 -0.92166046051282 -0.94528616175641 -0.93964002004359 -0.921421014358974 -0.924420167820513 -0.959676664615385 -0.957440645769231 -0.943974174358974 -0.913558592589744 -0.93268447525641 -0.936001245730769 -0.913778058576923 -0.906191995320513 -0.286736754276923 0.0657615284257179 0.0136112889883333 -0.949238358205128 -0.933510331461539 -0.954408407307692 -0.948115469576923 -0.934447683935897 -0.960304834615385 0.0905147926948718 -0.107106783858974 -0.031898557225641 -0.940744106025641 -0.935721505512821 -0.946622312051282 -0.955007826025641 -0.923914778076923 -0.954022106025641 -0.121597747019231 -0.343160469237179 0.145126245217949 -0.927410940307692 -0.930820369487179 -0.0434366466166667 -0.939862875415385 -0.938486998628205 0.269828194246154 -0.935835062692308 -0.930569868589744 -0.161787840974359 -0.958351014230769 -0.958953471410256 0.177274906031538
26 "STANDING" 0.274078760810811 -0.0179927720213378 -0.109447424972973 -0.134478826945946 -0.120933396989189 -0.363305964054054 0.884045446891892 -0.0973542463513514 0.118156517780676 -0.970033756351351 -0.947717998513514 -0.949709272027027 0.102764712932432 -0.00200194412986486 -0.0142576274648649 -0.271626568787838 -0.287323994189203 -0.486271372567568 0.0002052146 -0.0898436993918919 0.0847559621216216 -0.478162822689189 -0.585970497702703 -0.360612466797297 -0.103079830337568 -0.0426213173351351 -0.0599393363959459 -0.398639423027027 -0.648058109054054 -0.479875353378378 -0.112815225635135 -0.177152680932432 -0.112815225635135 -0.177152680932432 -0.299994176641892 -0.272975289202703 -0.367466687081081 -0.476726710314865 -0.552759823918919 -0.600610056756757 -0.203749315714865 -0.155329375986486 -0.385236438648649 -0.110479487445946 -0.160865613855405 -0.403647773513513 -0.419142111581081 -0.0590677728418919 0.138592780841892 -0.317028238756757 -0.326540321524324 -0.466030622972973 -0.290064296954054 -0.292922424028378 -0.505361447297297 -0.339040895472973 -0.423752373513514 -0.258930574054054 -0.343819720135135 -0.575329394324324 -0.321260967297297 -0.522045858662162 -0.596786204054054 -0.434367825675676 -0.0881899682175676 0.00441626235540541 -0.0509853360135135 -0.196814362517568 -0.295738775917568 0.00136237044594595 -0.281120267054054 -0.27108886452027 0.0405388938945946 -0.510946774864865 -0.544286508932432 0.0511894781240405 -0.611136087567568 -0.616328449459459 0.0765791791092027
26 "WALKING" 0.276373757152542 -0.018973277759661 -0.104940213355932 -0.00685795257288136 0.0473834707508475 -0.415708861355932 0.94455829440678 -0.198077918779661 0.0203846430830508 -0.954609907966102 -0.917200224237288 -0.943185143050847 0.0868577166271187 0.0275936187755932 0.00191559365254237 -0.157072260662712 -0.108104665576271 -0.600030658135593 -0.0505672887845763 -0.080367314040678 0.0615498117271186 -0.48231176879661 -0.517323453220339 -0.370049080847458 -0.11168001580339 -0.0552916626491525 -0.0585504191779661 -0.389239219830508 -0.615905684237288 -0.275051685189831 0.0126181244305085 -0.0915281359152542 0.0126181244305085 -0.0915281359152542 -0.205931901491525 -0.23995061231017 -0.325705829338983 -0.429578779269492 -0.490333479830508 -0.557892053898305 -0.116932043694915 0.00610719402881356 -0.455235712033898 0.0315273383745763 0.00180599675254237 -0.441437122372881 -0.357938096174576 -0.028060781340678 0.00349187081830509 -0.227390596564407 -0.186151865244068 -0.568538640169492 -0.15963408079661 -0.0828659192220339 -0.63000906661017 -0.313100148474576 -0.490974375881356 -0.287535121220339 -0.323701477861017 -0.51618039559322 -0.218889508830508 -0.53367237 -0.52283336559322 -0.487241253559322 -0.0630876559254237 -0.0522313200781356 0.156910905750847 -0.11438444259322 -0.222608492979661 0.0170508351271186 -0.193899027132881 -0.309561432618644 0.115543447479661 -0.434540970955932 -0.52756141220339 0.0996570794688136 -0.564781735423729 -0.582829353389831 0.0382342322835593
26 "WALKING_DOWNSTAIRS" 0.2765938118 -0.019441743474 -0.1084296165 -0.8281114382 -0.72843082702 -0.7321655586 0.9115772708 -0.04582674282 -0.20382126574 -0.9804820548 -0.9751234634 -0.9499033886 0.074213686924 0.01738057666378 0.0090454521708 -0.8596617934 -0.828258999 -0.8848784568 -0.02410112845 -0.0623352033 0.0832585224 -0.8162106876 -0.8896049424 -0.8106013984 -0.1110447760742 -0.037061744103 -0.050931787372 -0.901370634 -0.9341900248 -0.9197433224 -0.7658371122 -0.7932964592 -0.7658371122 -0.7932964592 -0.8520519554 -0.8488940378 -0.7815125288 -0.8272788416 -0.9221493004 -0.9360644914 -0.8535558088 -0.7691299671 -0.8077694804 -0.8196443232 -0.7257497406 -0.7156954934 -0.137993164698 -0.0487213487772 -0.1450130646 -0.868485673 -0.8360848592 -0.8792667454 -0.8632682588 -0.8316111064 -0.8890428928 0.06434078028 -0.19245873178 -0.247942849926 -0.8260043604 -0.8994003572 -0.847288574 -0.816495658 -0.8849666838 -0.8174114038 -0.281959825294 -0.3197867547 -0.21472161952 -0.8147656646 -0.8141187154 -0.045194383794 -0.845825914 -0.853000342 0.250078497212 -0.8707667452 -0.8306183174 -0.27138096354 -0.9337839692 -0.943641737 0.131603330686
26 "WALKING_UPSTAIRS" 0.276232786909091 -0.0232500702854545 -0.108205521327273 -0.556501064545455 -0.491638010256364 -0.549298111563636 0.924400422909091 -0.262253505636364 0.131150648345455 -0.973409422909091 -0.952920325636364 -0.949260844909091 0.104548864836364 -0.00862368334909091 -0.00997682701981818 -0.666136703163636 -0.667932042090909 -0.859402332909091 -0.0189123826405455 -0.0834506902363636 0.0832445784636364 -0.700466677527273 -0.597232101818182 -0.793989690363636 -0.0793984590236364 -0.0591935342381818 -0.0409582065790909 -0.798286179454545 -0.875483726545455 -0.852939621636364 -0.498984842690909 -0.587701419836364 -0.498984842690909 -0.587701419836364 -0.701527623290909 -0.696272315472727 -0.566125685672727 -0.633031452363636 -0.846601248545454 -0.877363525636364 -0.614913563418182 -0.575227021636364 -0.720546476545455 -0.536085912 -0.484406699323636 -0.508385221672727 -0.201227373825455 -0.0540065078727273 -0.0742377718363636 -0.683239854827273 -0.6841247534 -0.844484193272727 -0.678915067454545 -0.672754564509091 -0.873031299272727 -0.0569752330418182 -0.266969864636364 -0.193777236212727 -0.685302094909091 -0.755381442 -0.782811108 -0.708915148181818 -0.530565297983636 -0.816878638727273 -0.234895126963636 -0.259352526987273 -0.0965777385636364 -0.600592173672727 -0.645002887272727 0.103679244690909 -0.681400277981818 -0.718193206 0.184186989327273 -0.728157470181818 -0.638328218181818 -0.191930797663636 -0.872602843090909 -0.892772312181818 0.121494000636364
27 "LAYING" 0.277782831756757 -0.0183919971293243 -0.1021210711 -0.389180819986487 -0.242684200406757 -0.265376418756757 0.846102174864865 -0.0902708033783784 0.0412835368682432 -0.972362630540541 -0.946805794864865 -0.925665163378378 0.0772738909635135 0.00970381772432432 -0.0104917912039189 -0.485067327297297 -0.445772657027027 -0.628264771486487 -0.0315115772662162 -0.0778324826959459 0.0877605625135135 -0.460011482283784 -0.256122190175676 -0.340191820635135 -0.0917609875175676 -0.0589914763040541 -0.0423596737354054 -0.645520222702703 -0.666978471081081 -0.605389649594595 -0.279108893310811 -0.372838047283784 -0.279108893310811 -0.372838047283784 -0.502376795945946 -0.448931056391892 -0.211317325144595 -0.335894931567568 -0.642372902027027 -0.695574077972973 -0.429516700202703 -0.301530472013514 -0.410607577972973 -0.374665386662162 -0.262452127162162 -0.251648064241892 -0.401360834433784 -0.084525807122973 -0.0943148015216216 -0.503488965 -0.469756367837838 -0.585374096891892 -0.51222892 -0.457359557567568 -0.67085020527027 -0.309067877648649 -0.387895217878378 -0.285833889594595 -0.461935211148649 -0.402750936756757 -0.404494902567568 -0.467500734837838 -0.185498166317568 -0.382013189986486 -0.261147377135135 -0.425647372905405 -0.255387411941892 -0.384019893944595 -0.465143726162162 -0.0421907053891892 -0.448916521175676 -0.452992524062162 0.0597768293612162 -0.480486478378378 -0.362062828755405 -0.184774199981081 -0.697857474594595 -0.714023097972973 0.0844148051662162
27 "SITTING" 0.278843412171429 -0.0210283497455714 -0.108559658242857 -0.100284085871429 0.123558960505714 -0.169468347357143 0.848518207857143 -0.370436312285714 -0.210932730271429 -0.950082130857143 -0.948666583142857 -0.938100752857143 0.0781525571314286 -0.00491745218571429 -0.0130535726242857 -0.167813992988571 -0.133064732767043 -0.403134063415143 -0.00183396701 -0.0975372922542857 0.0524300469271429 -0.487227905857143 -0.407797527285714 -0.232992460483143 -0.115888473522857 -0.0408132912114286 -0.0626015827042857 -0.471534927428571 -0.513619050714286 -0.511144817428571 0.00878151798285714 -0.117326548614286 0.00878151798285714 -0.117326548614286 -0.190081692384286 -0.139218045012857 -0.228759450541429 -0.425166522974286 -0.490174849 -0.555636812285714 -0.165555963494286 0.0547972567171429 -0.241275720377143 -0.0777089440571429 0.0862270002514286 -0.198079160602857 -0.321001323652857 -0.0578649803721429 0.0701415640828571 -0.22566279544 -0.157367091965714 -0.369913898608571 -0.183939332804286 -0.168605115391429 -0.435147006542857 -0.248230898622857 -0.332878630237143 -0.290734194687143 -0.362980077 -0.378369525328571 -0.226733680028571 -0.528486343285714 -0.431996104857143 -0.309111477591429 -0.122264303237143 -0.0465272849085714 -0.166527099417143 -0.100031945042857 -0.266587692342857 0.0901677231771429 -0.13656966236 -0.15387760048 0.115086790775714 -0.448959445 -0.510271711457143 0.14424698656 -0.554397538 -0.593440061571429 0.234046349457143
27 "STANDING" 0.278389903625 -0.0170627542395 -0.1107545621875 -0.887081180625 -0.8270330241875 -0.884985471625 0.91862467425 -0.00248921545 0.14642606610125 -0.98039259325 -0.9481351054125 -0.94768873525 0.0687466338175 0.013912616828375 -0.00564834273425 -0.9050742635 -0.907844752875 -0.9495638645 -0.0425918456125 -0.07513433578 0.06599182637875 -0.928361897125 -0.932499680875 -0.885168483875 -0.09309606863125 -0.0366235285625 -0.049700380185 -0.9276868685 -0.956013374125 -0.934335459875 -0.8599280624125 -0.8449045520625 -0.8599280624125 -0.8449045520625 -0.916737775875 -0.90474101825 -0.881426557875 -0.909241745 -0.948526300625 -0.944079065875 -0.898129506875 -0.857932830425 -0.9107716225 -0.883201535875 -0.8229426335875 -0.8803138775 -0.06559181703 -0.0070047455875 0.0455050632975 -0.9067945675 -0.91104325075 -0.942962216375 -0.911951108375 -0.910709434875 -0.9549169305 0.17028899881375 -0.129618077179375 -0.02003181523 -0.9095946695 -0.93741260725 -0.893643216625 -0.934536672 -0.930504745125 -0.893059712 -0.0244878467775 -0.193070010816875 -0.0461352972575 -0.859775495825 -0.8610864725375 0.02928923802225 -0.899327311875 -0.91181385625 0.21865565896375 -0.92257899375 -0.916302903375 -0.1282148300775 -0.94723893775 -0.943720696 0.11374380853375
27 "WALKING" 0.275546878736842 -0.0151027609964912 -0.114059386087719 -0.977411090350877 -0.924090374912281 -0.935124158245614 0.81251689877193 0.0401729978859649 0.173772717508772 -0.973648809298246 -0.966405135789474 -0.953398348947368 0.0738778777192982 0.00534592099508772 0.00320140553859649 -0.973849864912281 -0.942818800526316 -0.970300632280702 -0.0291332728649123 -0.0819276976338597 0.0940853905964912 -0.958151808947368 -0.949667834385965 -0.934808471403509 -0.0993253764035088 -0.0358456413621053 -0.0524749646842105 -0.956953105614035 -0.967104301052632 -0.95070526122807 -0.946851632807018 -0.934585707017544 -0.946851632807018 -0.934585707017544 -0.966162881052632 -0.957063479473684 -0.936208135964912 -0.923632321403509 -0.966608117894737 -0.957981264912281 -0.97464093754386 -0.927967719298246 -0.947174936491228 -0.97882542245614 -0.926465456140351 -0.933227950175439 -0.00981099365263158 0.122635152926316 0.0538494769812281 -0.974557008421053 -0.94484907754386 -0.966414019824561 -0.975453409649123 -0.944580090877193 -0.972872955614035 0.162214854640877 -0.191989183682456 -0.0877600103701754 -0.945477413684211 -0.949363516491228 -0.927571262631579 -0.962326252982456 -0.950359642105263 -0.943631739649123 -0.0259625642285965 -0.169584076952632 0.0605493912701754 -0.941482883684211 -0.940441867368421 0.0688048599298246 -0.956322557017544 -0.957162291578947 0.189912040242105 -0.934156999122807 -0.929898587192982 -0.0363863954701754 -0.959791695614035 -0.958560213684211 0.0503811684385965
27 "WALKING_DOWNSTAIRS" 0.27555321 -0.0171724616340909 -0.103918239681818 -0.993444399772727 -0.969905039318182 -0.969612275454545 0.931341620681818 -0.0975547459090909 0.175774077227273 -0.992688818409091 -0.985767307045455 -0.976486280454545 0.0762926719318182 0.0150687871788636 -0.00162769443681818 -0.992389962045454 -0.982988627045455 -0.9886640075 -0.0382810416181818 -0.0593365563863636 0.0854916939363636 -0.979272068181818 -0.977263171363636 -0.984504328181818 -0.0952495757727273 -0.0422007934318182 -0.0581112071590909 -0.990992445454545 -0.993927446363636 -0.992716497272727 -0.980982003636364 -0.974283111818182 -0.980982003636364 -0.974283111818182 -0.989666363181818 -0.988757638181818 -0.961568093409091 -0.962782267045455 -0.9943211825 -0.993051322727273 -0.992797131590909 -0.973802736590909 -0.979596593636364 -0.993747457045455 -0.969428595 -0.966382304090909 -0.0246761254704545 0.127038530545455 0.0965344628181818 -0.992440642727273 -0.982735837954545 -0.986558050909091 -0.993026412954545 -0.984587207272727 -0.989422399090909 0.1970439347 -0.0260357831886364 0.0308309096522727 -0.978130600681818 -0.982641887954545 -0.984035839772727 -0.980008826818182 -0.974674975454546 -0.986181494545455 0.0680576693272727 -0.247276770772727 0.127662203681818 -0.979921788863636 -0.974940097954546 0.206169190840909 -0.988196120227273 -0.988348124772727 0.348152094272727 -0.974401093409091 -0.962259098863636 -0.0848502565181818 -0.9932748425 -0.992897497045455 0.232357138738636
27 "WALKING_UPSTAIRS" 0.278116711960784 -0.0165957934941176 -0.109244634117647 -0.976943421372549 -0.934748285686275 -0.959558328235294 0.417386406862745 0.545198108258824 0.0871129342745098 -0.982476191764706 -0.973292585490196 -0.975997420196078 0.077123219745098 0.0045555621154902 0.00325247545078431 -0.972687697647059 -0.951646029803922 -0.974284770588235 -0.0262797548019608 -0.0545805374666667 0.125188828039216 -0.978534431568627 -0.977189804509804 -0.949235844117647 -0.0993377246666667 -0.0410724794313726 -0.0620480095313726 -0.976243876666667 -0.983419906470588 -0.974384355686274 -0.963312625294118 -0.950558778039216 -0.963312625294118 -0.950558778039216 -0.970031177058824 -0.959838477843137 -0.949416869215686 -0.950417850784314 -0.983095068235294 -0.975757823529412 -0.97434682254902 -0.937437284509804 -0.962806780980392 -0.978152275686274 -0.936940501764706 -0.960353831372549 -0.0640015676627451 0.143428873131373 0.179874361811765 -0.972984281568627 -0.953478290588235 -0.971316023921569 -0.974954187058824 -0.953022581176471 -0.975825498627451 0.114980635098431 -0.132068721354902 -0.0380629354933333 -0.972168173529412 -0.976271173333333 -0.948750441960784 -0.980719607647059 -0.978136958431373 -0.95407057372549 0.0274308607431373 0.0041047867 -0.0418503952862745 -0.951435968627451 -0.957199105686275 0.188873724980392 -0.960897624313725 -0.957673902352941 0.13064061652549 -0.960974617058823 -0.952185090784314 -0.0712189535958824 -0.977693206470588 -0.974797612352941 0.0459079350588235
28 "LAYING" 0.2741556275 -0.01880111727125 -0.11161192055875 -0.700555792575 -0.56690274165 -0.5738844765715 0.8954532475 -0.04769557825625 0.09762867829 -0.977835790625 -0.93817675675 -0.913132608 0.0724020163675 0.011005957941625 0.004796031000625 -0.77958670775 -0.777024719 -0.85928468825 -0.021874372825 -0.0775387280725 0.08214116627725 -0.7244841267875 -0.635219307925 -0.632902151825 -0.10700194984125 -0.03549945480125 -0.0478657951525 -0.861692593375 -0.8631433065 -0.833529289625 -0.6050042952125 -0.660803633225 -0.6050042952125 -0.660803633225 -0.801569243375 -0.762972523975 -0.59292706365 -0.610003490075 -0.860457626625 -0.8618898335 -0.7287162869875 -0.6348952140875 -0.698731486625 -0.6912563940625 -0.5646227991675 -0.549447937953 -0.2869363312325 -0.1909354786875 -0.135070594963 -0.783715044 -0.781265608 -0.8410467935 -0.7955716215 -0.788413055 -0.876790691625 -0.12295249470125 -0.3769309354575 -0.24281791915 -0.73698524725 -0.70502007625 -0.673464099725 -0.726130621525 -0.60359237072125 -0.6557595071875 -0.34526803271 -0.359045873425 -0.3012875203625 -0.6856947545 -0.7011780353 -0.125701599209875 -0.75670197886625 -0.7728026924875 -0.000824477187499998 -0.727518116 -0.6096022180125 -0.3346043965875 -0.8669566685 -0.865421666625 -0.123483934343625
28 "SITTING" 0.282508070138889 -0.0159055699754167 -0.110304010445833 -0.986118133472222 -0.957806252083333 -0.964358647083333 0.619101880833333 0.166510695833333 0.346383288430556 -0.97878592125 -0.979610603888889 -0.969492152361111 0.0745026978472222 0.00833651024055555 -0.00126650210930556 -0.990624900416667 -0.976015373888889 -0.989222879027778 -0.0321429162041667 -0.0778743186305556 0.0880013359444444 -0.969984761527778 -0.979813218888889 -0.966482961666667 -0.0975346463611111 -0.0394910048944444 -0.0543728555 -0.982017226805556 -0.993124241944444 -0.989597402916667 -0.970982478333333 -0.961737440277778 -0.970982478333333 -0.961737440277778 -0.988015169166667 -0.984035048888889 -0.957375777777778 -0.947404338055556 -0.991467564861111 -0.98615745 -0.98689049125 -0.962994560416667 -0.975584342361111 -0.98591139875 -0.957215512777778 -0.96066766 -0.109081020843056 -0.00459079784541666 0.0239139420819444 -0.990328413055556 -0.975932270972222 -0.986989016805556 -0.991871963888889 -0.978005081666667 -0.990126390138889 0.223784295791667 -0.101362680526389 0.0337434157291667 -0.969080235833333 -0.984107095277778 -0.968741943055556 -0.97061291375 -0.977673507638889 -0.968750275416667 -0.183205022334722 -0.269434469633333 -0.110143715933333 -0.970835900416667 -0.962399975694444 0.0289463583635 -0.984455213055556 -0.9823168625 0.239829550622222 -0.963938181527778 -0.946452446666667 -0.209259491236111 -0.987522403055555 -0.985138045416667 0.0546057978097222
28 "STANDING" 0.279556138227848 -0.0168436475822785 -0.106540702392405 -0.669889217544304 -0.591733272317722 -0.683892403544304 0.138622930506329 0.373296921025316 0.372871376443038 -0.966995932531646 -0.979004805949367 -0.975921848987342 0.0811899859265823 0.00458330234556962 -0.00686841224632911 -0.685072777721519 -0.642360093810127 -0.721271828860759 -0.0212574450063291 -0.0846846110632911 0.113969927437342 -0.756704248987342 -0.782222992911392 -0.69335407721519 -0.0954151673227848 -0.0427754158088608 -0.0610208736746835 -0.712904137468354 -0.795256672405063 -0.764922184810127 -0.627462267973418 -0.688623334810127 -0.627462267973418 -0.688623334810127 -0.668592840632911 -0.656259419873418 -0.690213885949367 -0.758504111139241 -0.763257850253165 -0.803486971772152 -0.672013004962025 -0.594968412987342 -0.691019869873418 -0.670129872620253 -0.615797334164557 -0.705087157341772 -0.265876135316456 0.138352193650633 0.286680902898734 -0.704385626075949 -0.664037565772152 -0.725938901518987 -0.69322102443038 -0.642969407317722 -0.71631198886076 -0.0590406975506329 -0.122913400835443 -0.0767915839493671 -0.68891350835443 -0.776655084177215 -0.672411695316456 -0.778461017341772 -0.787596583544304 -0.728828419620253 0.0601148155075949 0.0176846630721519 0.0759826319746836 -0.676816220405063 -0.744619639658228 0.220467359582278 -0.670915391265823 -0.640372220291139 0.194947113439241 -0.76825842835443 -0.794279642025316 0.160165360246835 -0.813879226202532 -0.804325564556962 0.232231499165823
